,Review,Rating,Sentimen,Label
4499,I highly recommend this book  It is so well written and illustrated  ,5,Positif,1
4500,I highly recommend to anyone who feels like they need to perform or live up to others expectations to be valued  or if you are living a life being guilted into what others want from you  ,5,Positif,1
4501,I highly recommend  Am now going to check out some of the author s other books ,5,Positif,1
4502,I highly  highly recommend the DMG  PH and MM for any starting player  and veterans will enjoy it as well ,5,Positif,1
4503,I honestly believe this book can help every woman grow  Personally  it has helped me focus on the one person who is the LAST to get my attention and effort  I recommend this book to others who may need additional encouragement or direction ,5,Positif,1
4504,I honestly only read it as an assignment but it was kind of interestingIn the decade since this book was published  it has become a favorite of college and even enlightened high school teachers of English and American literature  ,5,Positif,1
4505,I hope few people will be fooled as I was   and as Amazon has been  Be warned  ,1,Negatif,0
4506,I hope I have not decided to buy it  It is just not my dish ,1,Negatif,0
4507,I interest,5,Positif,1
4508,I just can t go on ,5,Positif,1
4509,I just can t stand his writing ,2,Negatif,0
4510,I just couldn t stand listening to a man talking the parts of the female characters  ,2,Positif,1
4511,I just finished reading Oathbringer  Okay not really  I completely lost interest by the epilogue and didn t finish reading it,2,Positif,1
4512,I just finished reading this amazing book and came away with an entirely different perspective on our smaller congregation ,2,Positif,1
4513,I just finished reading this book  and the first thing I did was buy a copy for my niece  then I texted my husband and told him that I found a book that was written just for me  I m a voracious reader ,5,Positif,1
4514,I just finished reading this excellent book and was disappointed to see several   reviews   just because the font size in the paperback is small,5,Positif,1
4515,I just got this book today and I ve been having so much fun   I think this book is an amazing deal for just   ,5,Positif,1
4516,I just love his books  what can i say ,5,Positif,1
4517,I just received a replacement set because    had no titles or description  and this set has the exact same issue   Just listing track      while the rest of set lists the chapter and chapter name ,5,Positif,1
4518,I just wanted the regular side book and not the plush truck  I sent it to my brother s grandchild as part of a welcome gift  It worked,5,Positif,1
4519,I keep struggling with this series ,5,Positif,1
4520,I kept reading because I thought it had to get better  It was confusing and boring  Hard to follow  Finished it so I could give an honest opinion,5,Positif,1
4521,I kept the book and that definitely helps for programming ,5,Positif,1
4522,I kept trying really hard to like Martha and I couldn t  Actually  I didn t like either one of them  At times it was interesting but at best boring,3,Positif,1
4523,I kind of bored contempt for her characters and readers,4,Positif,1
4524,I kinda hate this book,3,Negatif,0
4525,I knew nothing about this book when I picked it up  I simply based my purchase on reviews  I wasn t disappointed but probably would not have purchased it if I would have read what it was about beforehand  ,5,Positif,1
4526,I know Elizabeth and Sunny  I work at Theranos right now  All of this is lies  They are best company in world ,5,Positif,1
4527,I know the hype is high on this one  but the actual book  the writing  and the story drove me nuts  I will admit  the first three chapters drew me in  but then after that  it was annoyance after annoyance ,5,Positif,1
4528,I know tons of folks have adored this book  And I liked it  ,5,Positif,1
4529,I laughed and teared up at this book  ,5,Positif,1
4530,I learned so much reading this book  and I expect to go back through the pages again and again  ,5,Positif,1
4531,I like it so much,4,Positif,1
4532,I like it  It does it s job for a small pocket dictionary  I can t really complain or compliment on it ,5,Positif,1
4533,I like the fact that the book traffics in hard science  not just anecdotes and feel good stories  and stresses the areas that girls need to become comfortable with  especially learning how to fail and get back up again   ,4,Positif,1
4534,I like these characters along with the ongoing saga of game wardens  politicians  bad guys  falconers  families  and Wyoming Wilderness ,3,Positif,1
4535,I like this book first one I ve seen with so many historical pictures of the ship  Well worth the money ,5,Positif,1
4536,I like to read all kinds of books  but I prefer ones that align better with my values and morals  You read it and decide for yourself ,5,Positif,1
4537,I like true crime novels and loved the unique perspective of this particular story ,4,Positif,1
4538,I liked it a lot   ,4,Positif,1
4539,I liked it  I finished it in less than    hours ,4,Positif,1
4540,I liked that the book had unisex appeal  has simple drawings to get started   you can do most animal pics in under    min  something more complicated might not have held interest christmas morning  However  with the good  the slightly Negatif points are that the animals are not in alpha order so lots of looking through the pages ,4,Positif,1
4541,I liked the book in many ways,4,Positif,1
4542,I liked the dramatic parts  but I did not like when the tree was about to be cut down  It scared me ,4,Positif,1
4543,I liked the first book    Filthy Rich Asians  better ,5,Positif,1
4544,I liked the story but the way it was written was  at times  confusing and hard to follow  ,4,Positif,1
4545,I liked this book I did not love it  I loved loved Crazy Rich Asians  This is a similar theme but maybe because I read the other one it was not as intiguing to me ,5,Positif,1
4546,I liked this book so much,4,Positif,1
4547,I liked this book  The first thing I did was scan all the pages into my computer so I can practice as many time as I need to ,4,Positif,1
4548,I listened to it on audible  This book is full of hope and energy ,5,Positif,1
4549,I listened to the book on my phone with a Bluetooth speaker both in the car and the house   It was captivating   I couldn t stop  The ending was a surprise ,5,Positif,1
4550,I listened to the first eight chapters hoping it would improve   but it was mediocre writing and story was not progressing  so I didn t waste anymore time on this book ,5,Positif,1
4551,I live in NH and just started freshwater fishing for the first time  ,4,Positif,1
4552,I looked forward to Harlan Coben s new book and I thought it was interesting and I love any book with plot twists galore   The only Negatif is that it was not as funny as his other books  Maybe he was trying to make the female character more serious than his other main characters in previous books  I will still read all of his future novels as he is my favorite new author ,4,Positif,1
4553,I lost    lbs using this book  it is so easy because it already has the shopping list for you  that is something that I love  love  love ,5,Positif,1
4554,I love Bohjalian books   This was the exception   Hard to follow and undeveloped characters ,4,Positif,1
4555,I love books  I love bookstores  I love rare books and first editions  I didn t like this book  It was banal and deadly boring     I scanned long portions  I ve come to the inescapable conclusion that John Grisham s name might be on the cover  but he didn t write this book  Actually  I had the feeling throughout  that it was written by a woman  And  a first novel at that,5,Positif,1
4556,I LOVE Coben s books  Keeps you on the edge do your chair with plots that don t let you go  Excellent stories ,4,Positif,1
4557,I love everything about this book ,5,Positif,1
4558,I love everything she writes  ,5,Positif,1
4559,I love going through this book with my son   The only problem I have is there is a fair amount of coloring and that is his least favorite activity so we skip a lot of pages   Still love the book  There is a great variety of activities that help him work on his fine motor skills  It s also still fun and doesn t make it feel like  work ,5,Positif,1
4560,I love how all these books are so easy to read  They re straight to the facts  making it easy to find information you re looking for  Plus it s very informative ,4,Positif,1
4561,I love how practical this inspiring read is,5,Positif,1
4562,I love it    Is very difficult for me find a book that is complete with all the information that I need and this book is amazing  I recommend this      ,4,Positif,1
4563,I love it so much ,4,Positif,1
4564,I love it  There were parts in were i knew what was going to happen and what to expect  ,5,Positif,1
4565,I love JR Ward  all her books are amazing   ,5,Positif,1
4566,I love Mari Andrew s Instagram and I was so excited to preorder her book  ,4,Positif,1
4567,I LOVE Mari s work and so thankful to have this book and to share it with friends  I m on a tight budget right now  and I still made sure to pre order this and to order copies for close friends who also just get it  This is the kind of book that we all need right now  Thank you  Mari ,4,Positif,1
4568,I love murder mysteries and true ones even more so  ,5,Positif,1
4569,I love reading the stone Barrington books Stewart Woods always put a great twist in the reading ,5,Positif,1
4570,I love reading this book to my baby son  and he loves looking at the pictures and opening the flaps  It s simplicity is what makes it so great ,4,Positif,1
4571,I love that it s available here  By voting  Wow yes,4,Positif,1
4572,I love the art along with the writings of each of the monsters ,5,Positif,1
4573,I love the audible versions of all of these  This was the best ever   ,4,Positif,1
4574,I love the book but I have an issue with the e book,4,Positif,1
4575,I love the combination of information and unique recipes in this book  It was helpful ,4,Positif,1
4576,I love the concept of this book  BUT promoting transgender as a Great World changer is WRONG  The American College of Pediatricians warns   Conditioning children into believing that a lifetime of chemical and surgical impersonation of the opposite sex is normal and healthful is child abuse  ,4,Positif,1
4577,I love the graphic novel  but the implementation on Kindle sucks  Unsure as to why there are two pages to each page  with grainy  pixelated artwork when you zoom in ,4,Positif,1
4578,I love the Joe Pickett and Nate series  I have them all on audible and I got this one the day it was released ,4,Positif,1
4579,I love the Joe Pickett series and I read them too fast ,5,Positif,1
4580,I love the Joe Pickett series  Full of mystery and suspense ,3,Positif,1
4581,I love the recipes and the success I am having ,4,Positif,1
4582,I love the Warden  She is the only writer I will shell out this amount for an ebook for ,4,Positif,1
4583,I love these books and I ve started one of my nieces on the little critter series which she is loving,4,Positif,1
4584,I love this author and this book just made me love her more   Wonderful story  just takes you right in  couldn t put it down  didn t want it to end      ,3,Positif,1
4585,I love this book and it s listed on Amazon at such a great price  arrived in brand spanking new condition  ,5,Positif,1
4586,I love this book and that fact that is was a love story with bitter sweets no cursing no explicit sex talk  great a down to earth great novel   I goes to show you that writing like this is much appreciated for women with christian morals   Barbara thanks and keep on writing love novels like this   I can actually takes this to a reading book with some of my ladies to discussion  It is a stroy of relasing yourself from the past and being loved even if your past was not a great one like so many are not  you can love and be loved   wORTH THE READ AT LEAST FOR ME IT WAS,5,Positif,1
4587,I love this book it s very helpful  I followed directions and lost    pounds in    days and the smoothies taste well too,5,Positif,1
4588,I love this book so much ,3,Positif,1
4589,I love this book  I feel like Mari captures the coming into adulthood and beyond so perfectly  I also really like that she has included some essays  as well as her illustrations  This book helps me connect with more not only with Mari  but with the many others who have read this book as well and relate to its contents ,5,Positif,1
4590,I love this book  It was a birthday gift  and I couldn t stop once I started ,3,Positif,1
4591,I love this book  It s a wonderful read and would defintely recommend getting it  It s the perfect mix of illustrations and stories  I have been following Mari for a while on Instagram and loved getting to see more of her illustrations in her book  It s so relatable through all stages of life ,4,Positif,1
4592,I love this book  It s so creatively written and even makes me giggle  The critters behind the flaps make it even more exciting for my nephew ,5,Positif,1
4593,I love this book   This summer has been a summer of self discovery for me  I decided to read a handful of Self help type book  This was recommended by a friend and let me tell you it opened my eyes ,5,Positif,1
4594,I love this book  It might be the nerd in me  I can t deny it  but this book was terrific ,5,Positif,1
4595,I love this book  I read it to my   week old daughter   She is a better person now   Highly recommended ,4,Positif,1
4596,I love this cleanse      I tell everyone about it   My skin   the sleep I gained  that feeling of heaviness completely gone   This is a lifestyle change but  for me it seemed effortless after the    days   You just crave more of what the body needs not what the mind wants   You can tell food is fuel not just for mental gratification   Lost    lbs first    days  Still going strong     Thank you JJ Smith and Thank the Lord for you ,3,Positif,1
4597,I LOVE this cookbook  Seriously  if I were moving to a studio apartment and had room for just one cookbook  it would be this one ,4,Positif,1
4598,I LOVE THIS NEW EDITION ,4,Positif,1
4599,I love this product and my son uses it all the time  I know your kids won   t love to do them initially but they are good practice ,4,Positif,1
4600,I love this series  but this could have been better  I wish she wouldnt leave so many questions at the end of her book s,4,Positif,1
4601,I loved  Crazy Rich Asians  and was a little disappointed in the sequel  Way too much emphasis on the obscene amount of money these people spent  The mothers certainly don t come off well but that s part of the plot  Not too many likable characters ,4,Positif,1
4602,I loved Crazy Rich Asians so I immediately preordered China Rich Girlfriend as soon as I heard about it  but I was really disappointed in comparison  I found China Rich Girlfriend to be unenthralling and slow paced  the plot un exciting  and even the end result not worth it  If you enjoyed Crazy Rich Asians you might find this book to be ok like I did  but I definitely wouldn t recommend it ,4,Positif,1
4603,I loved each of the characters in the book and how their lives were intertwined  There seemed to be two books in one   the before and after  Each part was a joy and when  the before  ended  the story shifted to the after  seamlessly  This was a wonderful read and I look forward Maddie Dawson s next book,4,Positif,1
4604,I loved every word  Sadly  today  people in the world are still judgemental and do to women  exactly what Zora Neale Hurston wrote  This tapestry we call life can be very brutal for women ,3,Positif,1
4605,I loved how the story didn t focus on just two characters but two couples  ,5,Positif,1
4606,I loved it so much I got a second copy right away  I thought I could read it  absorb what I needed  and then share it ,4,Positif,1
4607,I loved it  its simple  ,4,Positif,1
4608,I loved loved how Louisa made a name for herself and showed who she came to be  Will would have been proud ,4,Positif,1
4609,I loved that rhis set was affordable  My son is just about   years old and he s in the phase of folding and crumpling paper  Luckily  these cards have held up so far  I haven t had them very long  but I hope they will last me for a long time ,5,Positif,1
4610,I loved the book the only thing I had issues with was getting into Assails and Sola s story line ,5,Positif,1
4611,I loved the book  At first  was really hoping all about Harry  but then was able to get into the spirit of what the Author intended  LOVED the last story  and Jury Duty  though all were good ,5,Positif,1
4612,I loved the Confidence Code and so glad the authors have taken this subject to the place where confidence is most deeply earned or lost   to girls  Thank you for taking such a critical subject and giving young women this information in a comfortable format that is fun to read ,5,Positif,1
4613,I loved the development of all the characters ,5,Positif,1
4614,I loved the movie and I have trouble wading through novels unless they keep me excited about reading on so I want to say that first  I read half of this and then recycled it  it wasn t moving fast enough for me  Great story I know  but I personally don t have patience enough to plod through as much as this involves ,5,Positif,1
4615,I loved The Thief   I absolutely love Vovo  she s great  Can t wait for the next book  Thank you JR Ward ,4,Positif,1
4616,I loved this book as much as book one  which was saying a lot  ,4,Positif,1
4617,I loved this book for a few reasons  ,4,Positif,1
4618,I loved this book from page one  Blix  a crazy and magical woman  captured my heart immediately  The author s ability to weave her quirkiness throughout the book was a delight  And Marnie  Marnie is every woman at some point in her life,4,Positif,1
4619,I loved this book more the the first two  and I loved those ALOT  Very funny  addictive  great characters  Perfection ,5,Positif,1
4620,I loved this book so much ,5,Positif,1
4621,I loved this book  I highly recommend this book ,5,Positif,1
4622,I loved this book  The way it goes about explains the complexities of love and life is perfect  The characters are so easy to relate to and make you want to cheer them on  Read it all in one sitting  Bliss might be my favorite character ever dreamed up ,5,Positif,1
4623,I loved this book  I couldn t not put it down  ,5,Positif,1
4624,I loved this book ,4,Positif,1
4625,I LOVED this book  Couldn t put it down  But now I m sad that s it over because I don t want to say goodbye to Louisa Clark ,4,Positif,1
4626,I loved this book  Don t get caught up in the Negatif reviews ,4,Positif,1
4627,I loved this book  It brought back favorite characters and introduced some new ones  I can t wait for more from Jim Butcher ,4,Positif,1
4628,I loved this delightful story  the delightful characters  and the wonderful world view expressed,4,Positif,1
4629,I loved Whisper of the wicked saints  The story was amazing and I was pleasantly surprised at the changes in the book  ,5,Positif,1
4630,I  m highly disappointed  Got delivery today  and the book is teared up  It supposed to be a gift for my nephew for New Year  which is tomorrow  and I don t have time to replace it ,5,Positif,1
4631,I managed to read   devotions  each is     pages long  and I gave up  I found them boring and none of the devotions I read gave me anything to think about  I also didn t like the author s writing style  I felt it was incoherent and not fluent enough,4,Positif,1
4632,I mean  wow  Just wow ,4,Positif,1
4633,I might add  boring  ,5,Positif,1
4634,I minored in Spanish and found this incredibly difficult to learn and retain information  I would not recommend this to a beginner,4,Positif,1
4635,I mostly enjoyed this book with the big exception being the language  F    showed up too much for me  On the whole the story was somewhat funny and kept me interested but I won t read it again because if the language ,5,Positif,1
4636,I must admit I only made it half way through the book  It s pretty nauseating  It s nothing but Goff bragging about how rich he is and how perfect his life and family is  Within the first half of the book Goff never mentions any personal setbacks or how he ever  became love  to a difficult person  I bought this book based off a short devotional I read on the Bible app so I thought the book was going to be Bible based but in the first half of the book there isn t one single Bible verse listed at all  It is however full of Goff s personal thoughts and ideas  I lost count on the number of times he used the phrase  I think     ,4,Positif,1
4637,I must admit to being somewhat disappointed   ,4,Positif,1
4638,I must have backtracked on audible a hundred times  I thought I knew most of the info  having followed Rachael Maddow   but I have a lot more clarity now regarding how exactly Trump became so infatuated by and willing to roll over for Putin   It s almost like Putin played hard to get   If you often feel like you missed the central plot when you watch the news  this book will help bring you to where we sit today  minus who was fired or indicted this week  I d skip the audible version though  It s too robotic ,5,Positif,1
4639,I must say that this book is terrific,4,Positif,1
4640,I n the end  I don t recommend this book  It was gifted to me and I have placed it in my recycling bin with hopes it goes on to be something better in it s next life ,5,Positif,1
4641,I never got passed the  nd page  ,5,Positif,1
4642,I never got this book,5,Positif,1
4643,I never leave book reviews but had to for this book  It s so good ,4,Positif,1
4644,i never order this product nor did i receive it,4,Positif,1
4645,I never read this book again   ,3,Positif,1
4646,I never received it on my kindle ,4,Positif,1
4647,I normally like Anne Tyler s work  but this one  not so much  I tried and tried to finish this book  but by the halfway point I came to the conclusion that the characters were just flat to me  I couldn t determine any feelings or personality in them  The book was like watching tv with the sound turned off  I finally gave up  But I really did try to like it ,5,Positif,1
4648,I noticed early on that this book needed proofreading   ,3,Positif,1
4649,I only have this book because my Hobby shop had this  I love it  and have been making Dungeins and spells since i got it ,4,Positif,1
4650,I ordered and paid for this ebook but it did not come ,4,Positif,1
4651,I ordered thinking I was getting a book that would come in the mail  I do not own a product such as kindle ,5,Positif,1
4652,i ordered this book and expected it to be a little worn  but it was extremely faded and worn  not exactly what i expected ,5,Positif,1
4653,I ordered this book since I liked the  What to expect when your expecting book ,3,Positif,1
4654,I originally bought this thinking it would be a good bedtime read and would help pt mr to sleep  Boy was I wrong  The first nightI made myself close it up at      am  After that I set a timer so I didn t go past        I think it s a must read ,3,Positif,1
4655,I paid a lot for the hard bound and was absorbed in the story and most annoyed at the ending which was so abrupt  it left many loose ends and teasers of a sort  I do not want to spoil the book for others as it was a good read ,4,Positif,1
4656,I picked this book up based on a recommendation from my husband who recently listened to it on a cross country trip  I am a child of the  late     s and have an immense appreciation for the pop culture of that decade  It was a fun  light read to relax with ,5,Positif,1
4657,I picked up this book and could not put it down,5,Positif,1
4658,This was a fun summer read  It was not a work of great literature but the story was interesting ,4,Positif,1
4659,I probably cannot say much that has not already been said about this wonderful book  ,3,Positif,1
4660,I purchased this book as a gift after we watched Hamilton and it s an AMAZING tome,4,Positif,1
4661,I purchased this book at a museum garden in Arizona a year ago and just got around to reading,4,Positif,1
4662,I purchased this by mistake  then couldn t stop reading  ,5,Positif,1
4663,I put my new shop together   Nice,5,Positif,1
4664,I quite enjoyed this book  it was fast paced and kept me engaged  the reason I gave it three stars was because of the age of the characters  children ages six  ten  twelve don t run armies and worlds  not even geniuses  as long as I ignored the ages of the characters it was a good read  also even though the characters were children they were given the maturity of mature adults  which doesn t fit  just because someone is a genius doesn t make them mature  lastly the children were constantly lied to and manipulated and used as pawns in the adult world  don t get me wrong  it was a great story just that the characters were way too young to be plausible,5,Positif,1
4665,I rarely buy cookbooks  but I love everything Michael Greger does  so I bought this one  I ve made about ten of the recipes so far  and it is phenomena,5,Positif,1
4666,I rarely write reviews  but this book has been so life changing for me ,5,Positif,1
4667,I rated the book a   out of   because the book is very helpful if you want to learn how to read literature in depth  My only problem was that  while it uses multiple great and well known examples  it also had a number of references I didn t get  The book does a great job of explaining but it can also go  overboard  in detail  This led me to be confused at times but I still fully understood the book  I d suggest this to anyone who wanted to be a writer  understand literary techniques or perhaps just wanted to learn more about literature in depth ,5,Positif,1
4668,I read a lot of travel books and plan pretty much all of our family trips on my own  with only a few exceptions  ,3,Positif,1
4669,I read a review of this book once before  and have to agree   this is GOOD,5,Positif,1
4670,I read and loved Chloe  the first part of the Women of Ivy Manor saga  and had looked forward to reading Bette  which is based on Chloe s daughter s story ,5,Positif,1
4671,I read half the book in one sitting   I enjoyed all of the twists and turns   My heart hurt at times  my stomach got all twisted up at others and sometimes I just smiled  Enjoy ,4,Positif,1
4672,I read the book and I still don t see the concept of getting a HELOC ,3,Positif,1
4673,I read the other reviews for  star and I have to agree with all there statements  I was so disappointed with this book  I cannot recommend you read this book ,5,Positif,1
4674,I read the what to expect when expecting series when I was pregnant and loved it ,3,Positif,1
4675,I read this as a child but I could not read it as an adult  It was so    dry ,5,Positif,1
4676,I read this book a few years ago  and it is one that I plan to refer back to and reread over and over again as I go through different stages of my life  I had read this a few years after my divorce and quickly and easily realized how this book might have helped in that situation ,5,Positif,1
4677,I read this book after I saw the preview for the movie  It started off pretty good but just got boring  There was no plot twist  nothing surprising happened  It just ended  No surprise ,5,Positif,1
4678,I read this book back in the summer of      for AP LIT and did not like the book at all  I recently reread it to see if my opinion has changed and it actually got worse  The problem with this book is that the author tells you that there might be symbolism or something hidden in the plot  but not what they mean or how to find it out  It didn t give me answers and was definitely not lively and entertaining as I found it to be dull ,5,Positif,1
4679,I read this book because it was on one reviewers  top    books he s ever read  list  and sounded interesting  I was a little skeptical because I m no longer a Science Fiction Fantasy fan  loved it in my younger days   and that was the eventual  downer  in this book for me  I did enjoy parts of it  and I did finish it  but the last third of it was very difficult going  If you can believe a   year old boy in a distant future can have the judgment  leadership  and logic attributed to Ender  fine for you  I didn t ,5,Positif,1
4680,I read this book before I visit New Orleans and it is resourceful to provide some materials to impress your knowledge of New Orleans,4,Positif,1
4681,I read this book cover to cover and bought two as gifts ,4,Positif,1
4682,I read this book for summer reading for school and was boring at first then it got a little interesting in the second part ,3,Positif,1
4683,I read this book in one night I work in a library and everyone that has read it have given it   stars   Very suspenseful and just when you think it is over  there is another twist I have enjoyed all of his books and this one is his best I don t know what book the people who gave it one star read but it wasn t this one,5,Positif,1
4684,i read this book to life and he refuses to follow any of the rules no help at all no thank you jpeeps  no thank you,5,Positif,1
4685,I read this book  required reading  in high school and thought then it was a  nothing story  and re reading it forty years later  I haven t changed my mind  There was not one character in the book that I liked or even sympathized with  they were all so self absorbed but I guess that was the point ,3,Positif,1
4686,I read this entire book from front to back in   day  IT WAS GREAT  Full of useful information and makes you feel that you can do this wether your the initiator or not,5,Positif,1
4687,I read this very quickly  I enjoyed it a fine writer  master of the craft  Read it ,5,Positif,1
4688,I read this years ago and found it amazing and unforgettable then  But this audible version  Ruby Dee is outstanding and brings a life to this like reading never did  I highly recommend it ,5,Positif,1
4689,I ready this book when I was a teacher   it was an all time favorite  ,5,Positif,1
4690,I realize it s hard to make a book with this type topic exciting but ,4,Positif,1
4691,I realized the author made quite a big omissions and mistakes regarding herbs and their usage ,4,Positif,1
4692,I really did enjoy this book although it reached it s most interesting parts at about     of the way through  ,4,Positif,1
4693,I really dislike this book  It would be too exhausting to detail every single point of criticism  so I ll keep it broad,3,Negatif,0
4694,I really don t like,5,Negatif,0
4695,I really don t like how she goes into flash backs ,3,Positif,1
4696,I really enjoy this book  It has lots of room to practice in and is very helpful in learning different fonts ,4,Positif,1
4697,I really enjoyed learning hand lettering through this book ,5,Positif,1
4698,I really enjoyed the book  just as satisfying as the rest  ,3,Positif,1
4699,I really enjoyed the book  just as satisfying as the rest  I listen to all of them while driving around Los Angeles for work  my only comment would be that I prefer when the actor s read books  rather than authors   Great book overall ,5,Positif,1
4700,I really enjoyed the first     pages or so as the story moved from Willa as a child  later attending college  and then as a wife and mother  T,,Positif,1
4701,I really enjoyed these short stories  Though it s nice to see Harry taking care of these    brief cases    it was even better reading about secondary characters and how they see the world and Harry in some cases  More stories from Marcone  Molly  Butters  Maggie  and especially Mouse  the true brains of team Dresden   I hope Jim Butcher considers other characters for the future  including Hendricks  Marcones bodyguard   Mister  Toots  and maybe an adventure with Maggie and the younger Carpenter kids ,4,Positif,1
4702,I really enjoyed this book and I recommend it if you enjoy some of the geekier nerdier aspects of pop culture or gaming in general  but it does have some glaring flaws  ,5,Positif,1
4703,I really enjoyed this book and it was great  I have read many of her books and enjoyed all of them ,3,Positif,1
4704,I really just didn t like the book  There was nothing wrong with the sound quality or the delivery ,4,Positif,1
4705,I really like the book and it s contents  ,4,Positif,1
4706,I really like the way Jim Butcher writes and Brief Cases does not disappoint  I just wish it would have gone on for another thousand pages  Can t get enough of Dresden and Co  It was nice to see stories from different perspectives,4,Positif,1
4707,I really liked this book because it in a very brief fashion summarizes who the deep state is and what should be done to contain and get rid of it ,5,Positif,1
4708,I really liked this book  But I don t think the title really fits the book well ,4,Positif,1
4709,I really liked this book  Kept me riveted  So many twists and turns and surprises  His writing is always an adventure and the characters so likable ,4,Positif,1
4710,Instead the book ends up losing the main characters in the shuffle and merely becoming a laundry list of designer brand names and a sad version of life styles of the rich  famous in their own minds and incredibly boring ,2,Negatif,0
4711,I really love this book ,4,Positif,1
4712,I really loved it    Totally unexpected plot twists     can t wait to see the movie  ,4,Positif,1
4713,I really loved Moshfegh s first novel  ,4,Positif,1
4714,I really should have enjoyed it  but I didn t ,4,Positif,1
4715,I really started losing interest and had to push through until the end  which was disappointing ,5,Positif,1
4716,I really tried to get into this book  Sorry  I could not get past the shallow  dislikeable people and situations  ,2,Negatif,0
4717,I really wanted to like this  It sounded so funny and perhaps a bit of culture thrown in as well  There was just far too much going on for me to be able to get invested in the storyline though ,4,Positif,1
4718,I really wanted to love this book but I found myself just skipping to the end so I could learn how it ended but it was too annoying to read  It reminded me of Twilight set in Africa  substitute magic for vampires  with all its teen angst  It was also incredibly repetitive ,4,Positif,1
4719,I really wanted to love this book  I swore by the pregnancy version and was hoping this one would be awesome as well ,3,Positif,1
4720,I realy hate this book ,1,Negatif,0
4721,I received the  Busted  book in great condition and in a timely mannerand it was cost efficient as well  Many thanks ,5,Positif,1
4722,I received this book as a birthday present and I am already in love with it  I love how it is kept easy and simple to understand and how there are blank pages to practice  Certainly a great book for beginners who do not want want to be overwhelmed by too many fonts styles ,5,Positif,1
4723,I received this book in      when I had my first child  I just recently purchased this copy for my daughter as she is now expecting her first ,3,Positif,1
4724,I recieved a clean good book  but I personally did not enjoy it for it was for a school homework assignment but the book is in wonderful condition so i liked that,2,Negatif,0
4725,I recieved my copy today  Its a beautiful book the only thing is my cover is backwards  Wished it wasn t but will still enjoy it ,4,Positif,1
4726,I recommend buying the book and the audiobook it will be price of history ,3,Positif,1
4727,I recommend it most highly to both Pagan and non Pagan readers ,4,Positif,1
4728,I recommend that you get the hard back  it has reasonable sized font  from your library and read this well written  fascinating book,4,Positif,1
4729,I recommend the book to anyone confident in trying a proven system,5,Positif,1
4730,I recommend them to any one who has a little one  exposure as we know is key when it comes to them learning new words and building their vocabulary,4,Positif,1
4731,I recommend these toddler flash cards to anyone looking to help their little ones develop  Will be looking into buying more with other varieties once she can say and recognize these words,3,Positif,1
4732,I recommend this  rd installment and I also find myself asking will there be a book    Should there be  Well we will see ,4,Positif,1
4733,I recommend this book,5,Positif,1
4734,I recommend this book for anyone who deals with people whether in a job situation or every day encounters  It gives a lot of insight in how to work with people ,4,Positif,1
4735,I recommend this book to anyone who is  or dreams of  setting up shop,5,Positif,1
4736,I recommend this book to anyone who wants to become smarter than they currently are   no matter how smart they currently are ,5,Positif,1
4737,I recommend this book to true crimes fans everywhere ,5,Positif,1
4738,I recommend this cookbook for anyone on the Plant Paradox program   So far the recipes we have made have turned out wonderfully ,3,Positif,1
4739,I recommend this over  What To Expect When Expecting  but they are both great books ,5,Positif,1
4740,I removed it from my Kindle   don t even want it there   Yuck ,1,Negatif,0
4741,I returned this  Did not like the quality of the drawings for you to color,1,Negatif,0
4742,I satisfy   ,5,Positif,1
4743,I saw an episode from this book on PBS and went to Amazon to shop for the book  I am very happy with the book and with the customer service  Thank you ,5,Positif,1
4744,I say it is a bunch of rubbish  which lacks any rigid scientific proofs   ,4,Positif,1
4745,I seriously disliked the main narrator,2,Negatif,0
4746,I should have bought the book and read it  ,4,Positif,1
4747,I should have known better  I still don t understand the adoration of Hemingway  If you like Hemingway  you ll like this book  The writing is straighforward and very evocative of the place and time  I wish the author would seek out other subjects because she is obviously very capable ,5,Positif,1
4748,I should have read it back when a friend recommended it to me back in circa      ,5,Positif,1
4749,I so wanted to like this book  It seemed it would be so well written and interesting but I must admit it frustrated me  I think somewhere in these      pages is a terrific read of     pages ,4,Positif,1
4750,I spend much time with Chinese of all degrees of wealth or not  This novel has the usual references to expensive status purses  dresses etc  In this it is like any other chick lit  I do not particularly enjoy that genre  but there is a bigger problem  All the characters sound like Americans or British  ,5,Positif,1
4751,I spent much money for this book  and unfortunately am I ,5,Positif,1
4752,I STARTED READING IT AND IT REALLY MADE SENSE   I HAVE FRIENDS THAT WERE VERY SUCCESSFUL ON IT   I AM STARTING IT TODAY   THE ONLY SET BACK IS EVERYTHING YOU EAT IS TOP QUALITY SO ITS A LITTLE PRICEY  I E  FREE RUNNING EGGS WITH NO BACTERIA   HE TELLS YOU WHAT SUPPLEMENTS YOU NEED AND YOU NEVER HAVE TO BE HUNGRY   IT HAS ALSO PROVED TO LOVER OR ELIMINATE HIGH CHOLESTEROL  HIGH BLOOD PRESSURE AND HAS A VEGAN PLAN AS WELL   I WILL LET YOU KNOW MORE AFTER A FEW WEEKS  ,3,Positif,1
4753,I started this trilogy because I so enjoy the movie   The first grabbed me  but the second did not   This has all the  Joy  confusion of the first one   A perfect ending ,5,Positif,1
